source_time,target_time,source,target,count
7.5,8.0,Paraxial mesoderm,Head paraxial mesoderm,450
7.5,8.0,Myotome,Myotome,7
7.5,8.0,Paraxial mesoderm,Endothelial progenitor,10
7.5,8.0,Uncommitted,Paraxial mesoderm,336
7.5,8.0,Uncommitted,Sclerotome,230
7.5,8.0,Uncommitted,Dermomyotome,173
7.5,8.0,Uncommitted,Neural ectoderm,544
7.5,8.0,Uncommitted,Spinal cord (lumbar),56
7.5,8.0,Neural ectoderm,Neural ectoderm,2880
7.5,8.0,Spinal cord (cervical),Spinal cord (cervical),144
7.5,8.0,Paraxial mesoderm,Nascent somite,13
7.5,8.0,Spinal cord (thoracic),Spinal cord (thoracic),79
7.5,8.0,Pharyngeal mesoderm,Pharyngeal mesoderm,201
7.5,8.0,Second heart field,Second heart field,212
7.5,8.0,First heart field,First heart field,238
7.5,8.0,Mesoderm,Second heart field,126
7.5,8.0,Mesoderm,Mesoderm,1266
7.5,8.0,Endothelial cell,Endothelial cell,398
7.5,8.0,Mesoderm,Endothelial cell,403
7.5,8.0,Mesoderm,Pharyngeal mesoderm,214
7.5,8.0,Mesoderm,First heart field,24
7.5,8.0,Lateral plate mesoderm,Lateral plate mesoderm,1039
7.5,8.0,Lateral plate mesoderm,Juxtacardiac field,37
7.5,8.0,Somatic mesoderm,Somatic mesoderm,458
7.5,8.0,Mesoderm,Sclerotome,263
7.5,8.0,Mesoderm,Paraxial mesoderm,314
7.5,8.0,Mesoderm,Dermomyotome,163
7.5,8.0,Paraxial mesoderm,Hindbrain (r5-r8),1
7.5,8.0,Neural ectoderm,Spinal cord (thoracic),103
7.5,8.0,Neural ectoderm,Spinal cord (lumbar),22
7.5,8.0,Neural ectoderm,Spinal cord (cervical),264
7.5,8.0,Neural ectoderm,Hindbrain (r5-r8),254
7.5,8.0,Ectoderm,Spinal cord (cervical),133
7.5,8.0,Ectoderm,Neural ectoderm,471
7.5,8.0,Ectoderm,Hindbrain (r5-r8),103
7.5,8.0,Ectoderm,Roof plate,73
7.5,8.0,Ectoderm,Pharyngeal arch mesenchyme,539
7.5,8.0,Ectoderm,Ectoderm,779
7.5,8.0,Neural ectoderm,Hindbrain (r1),232
7.5,8.0,Cranial neural crest,Cranial neural crest,62
7.5,8.0,Hindbrain (r5-r8),Hindbrain (r5-r8),133
7.5,8.0,Hindbrain (r2-r4),Hindbrain (r2-r4),203
7.5,8.0,Neural ectoderm,Roof plate,17
7.5,8.0,Neural ectoderm,Midbrain neuron,42
7.5,8.0,Neural ectoderm,Midbrain,272
7.5,8.0,Diencephalon,Diencephalon,67
7.5,8.0,Ectoderm,Neural crest,353
7.5,8.0,Ectoderm,Diencephalon,53
7.5,8.0,Ectoderm,Frontonasal mesenchyme,512
7.5,8.0,Ectoderm,Cranial neural crest,125
7.5,8.0,Spinal cord (lumbar),Spinal cord (lumbar),15
7.5,8.0,Head paraxial mesoderm,Head paraxial mesoderm,1570
7.5,8.0,Forelimb field,Forelimb field,129
7.5,8.0,Neural ectoderm,Hindbrain (r2-r4),339
7.5,8.0,Presomitic mesoderm,Presomitic mesoderm,27
7.5,8.0,Uncommitted,Uncommitted,510
7.5,8.0,Uncommitted,Hindgut,23
7.5,8.0,Uncommitted,Presomitic mesoderm,57
7.5,8.0,Midgut,Midgut,189
7.5,8.0,Foregut,Foregut,183
7.5,8.0,Hindgut,Hindgut,203
7.5,8.0,Uncommitted,Mesoderm,239
7.5,8.0,Uncommitted,Axial progenitor,14
7.5,8.0,Endoderm,Hepatoblast,48
7.5,8.0,Endoderm,Foregut,94
7.5,8.0,Neural ectoderm,Diencephalon,175
7.5,8.0,Uncommitted,Floor plate,101
7.5,8.0,Paraxial mesoderm,Floor plate,6
7.5,8.0,Cranial motor neuron,Cranial motor neuron,21
7.5,8.0,Floor plate,Floor plate,210
7.5,8.0,Paraxial mesoderm,Periocular mesoderm,46
7.5,8.0,Pharyngeal endoderm,Pharyngeal endoderm,335
7.5,8.0,Endoderm,Pharyngeal endoderm,101
7.5,8.0,Endoderm,Endoderm,148
7.5,8.0,Paraxial mesoderm,Endothelial cell,65
7.5,8.0,Paraxial mesoderm,Splanchnic mesoderm,5
7.5,8.0,Paraxial mesoderm,Notochord,7
7.5,8.0,Midbrain,Midbrain,98
7.5,8.0,Uncommitted,Nascent somite,40
7.5,8.0,Neural ectoderm,Hypothalamus,130
7.5,8.0,Neural ectoderm,Floor plate,243
7.5,8.0,Trigeminal sensory neuron,Trigeminal sensory neuron,27
7.5,8.0,Hypothalamus,Hypothalamus,72
7.5,8.0,Neural ectoderm,Hindbrain (isthmic organizer),35
7.5,8.0,Endoderm,Midgut,54
7.5,8.0,Paraxial mesoderm,Intermediate mesoderm,13
7.5,8.0,Uncommitted,Spinal cord (cervical),128
7.5,8.0,Notochord,Notochord,180
7.5,8.0,Mesoderm,Floor plate,5
7.5,8.0,Neural ectoderm,Cranial motor neuron,54
7.5,8.0,Neural ectoderm,Hypothalamic neuron,18
7.5,8.0,Hepatoblast,Hepatoblast,122
7.5,8.0,Extraembryonic mesoderm,Extraembryonic mesoderm,639
7.5,8.0,Uncommitted,Somatic mesoderm,214
7.5,8.0,Uncommitted,Lateral plate mesoderm,111
7.5,8.0,Uncommitted,Olfactory placode,9
7.5,8.0,Uncommitted,Surface ectoderm,70
7.5,8.0,Uncommitted,Epidermal progenitor,182
7.5,8.0,Uncommitted,Neural crest,62
7.5,8.0,Uncommitted,Pharyngeal arch mesenchyme,105
7.5,8.0,Uncommitted,Epibranchial placode,16
7.5,8.0,Pharyngeal arch mesenchyme,Pharyngeal arch mesenchyme,562
7.5,8.0,Epidermal progenitor,Epidermal progenitor,547
7.5,8.0,Frontonasal mesenchyme,Frontonasal mesenchyme,490
7.5,8.0,Paraxial mesoderm,Pharyngeal mesoderm,85
7.5,8.0,Mesoderm,Arterial endothelial cell,31
7.5,8.0,Lateral plate mesoderm,Second heart field,180
7.5,8.0,Lateral plate mesoderm,Splanchnic mesoderm,312
7.5,8.0,Mesoderm,Head paraxial mesoderm,266
7.5,8.0,Endocardial cell,Endocardial cell,124
7.5,8.0,Lateral plate mesoderm,Somatic mesoderm,406
7.5,8.0,Otic sensory neuron,Otic sensory neuron,6
7.5,8.0,Otic placode,Otic placode,32
7.5,8.0,Surface ectoderm,Surface ectoderm,490
7.5,8.0,Surface ectoderm,Otic placode,58
7.5,8.0,Surface ectoderm,Epidermal progenitor,241
7.5,8.0,Trigeminal placode,Trigeminal placode,78
7.5,8.0,Ectoderm,Trigeminal placode,111
7.5,8.0,Surface ectoderm,Trigeminal placode,76
7.5,8.0,Spinal cord interneuron,Spinal cord interneuron,45
7.5,8.0,Neural ectoderm,Telencephalon,278
7.5,8.0,Neural ectoderm,Spinal cord interneuron,86
7.5,8.0,Neural crest,Trigeminal ganglion neuron,15
7.5,8.0,Neural crest,Neural crest,275
7.5,8.0,Neural crest,Pharyngeal arch mesenchyme,313
7.5,8.0,Hindbrain (r1),Hindbrain (r1),90
7.5,8.0,Ectoderm,Hindbrain (r1),57
7.5,8.0,Neural crest,Frontonasal mesenchyme,206
7.5,8.0,Lateral plate mesoderm,First heart field,70
7.5,8.0,Mesoderm,Somatic mesoderm,412
7.5,8.0,Mesoderm,Intermediate mesoderm,165
7.5,8.0,Mesoderm,Hindbrain (r2-r4),2
7.5,8.0,Paraxial mesoderm,Diencephalon,1
7.5,8.0,Uncommitted,Hindbrain (r1),26
7.5,8.0,Uncommitted,Hindbrain (isthmic organizer),2
7.5,8.0,Mesoderm,Splanchnic mesoderm,210
7.5,8.0,Mesoderm,Forelimb field,154
7.5,8.0,Mesoderm,Lateral plate mesoderm,317
7.5,8.0,Midbrain neuron,Midbrain neuron,12
7.5,8.0,Ectoderm,Midbrain neuron,30
7.5,8.0,Ectoderm,Telencephalon,285
7.5,8.0,Ectoderm,Splanchnic mesoderm,5
7.5,8.0,Neural crest,Cranial neural crest,60
7.5,8.0,Telencephalon,Telencephalon,394
7.5,8.0,Ectoderm,Surface ectoderm,157
7.5,8.0,Ectoderm,Olfactory placode,65
7.5,8.0,Ectoderm,Lens placode,25
7.5,8.0,Intermediate mesoderm,Intermediate mesoderm,65
7.5,8.0,Paraxial mesoderm,Forelimb field,2
7.5,8.0,Paraxial mesoderm,Pharyngeal endoderm,1
7.5,8.0,Paraxial mesoderm,Somatic mesoderm,5
7.5,8.0,Paraxial mesoderm,Hindbrain (r2-r4),1
7.5,8.0,Mesoderm,Hemogenic endothelium,5
7.5,8.0,Uncommitted,Ectoderm,176
7.5,8.0,Splanchnic mesoderm,Splanchnic mesoderm,204
7.5,8.0,Lateral plate mesoderm,Hindlimb field,15
7.5,8.0,Olfactory placode,Olfactory placode,59
7.5,8.0,Ectoderm,Hindbrain (r2-r4),103
7.5,8.0,Neural ectoderm,Eye field,140
7.5,8.0,Ectoderm,First heart field,1
7.5,8.0,Ectoderm,Midbrain,73
7.5,8.0,Roof plate,Roof plate,26
7.5,8.0,Mesoderm,Hypaxial myogenic progenitor,45
7.5,8.0,Uncommitted,Endocardial cell,4
7.5,8.0,Megakaryocyte,Megakaryocyte,85
7.5,8.0,Blood,Megakaryocyte,14
7.5,8.0,Blood,Macrophage,19
7.5,8.0,Mesoderm,Presomitic mesoderm,10
7.5,8.0,Endoderm,Hindgut,41
7.5,8.0,Mesoderm,Endocardial cell,39
7.5,8.0,Juxtacardiac field,Juxtacardiac field,48
7.5,8.0,Epicardium,Epicardium,36
7.5,8.0,Ectoderm,Vagal neural crest,50
7.5,8.0,Ectoderm,Trunk neural crest,37
7.5,8.0,Vagal neural crest,Vagal neural crest,14
7.5,8.0,Neural crest,Vagal neural crest,17
7.5,8.0,Ectoderm,Spinal cord (lumbar),9
7.5,8.0,Ectoderm,Sacral neural crest,7
7.5,8.0,Ectoderm,Autonomic progenitor,49
7.5,8.0,Ectoderm,Dermomyotome,8
7.5,8.0,Ectoderm,Axial progenitor,1
7.5,8.0,Ectoderm,Presomitic mesoderm,8
7.5,8.0,Neural ectoderm,Hindlimb field,1
7.5,8.0,Neural ectoderm,Presomitic mesoderm,5
7.5,8.0,Hindbrain (isthmic organizer),Hindbrain (isthmic organizer),8
7.5,8.0,Eye field,Eye field,66
7.5,8.0,Uncommitted,Head paraxial mesoderm,21
7.5,8.0,Uncommitted,Endothelial cell,24
7.5,8.0,Lateral plate mesoderm,Hindbrain (r5-r8),1
7.5,8.0,Uncommitted,Midgut,4
7.5,8.0,Uncommitted,Frontonasal mesenchyme,43
7.5,8.0,Somatic motor neuron,Somatic motor neuron,15
7.5,8.0,Mesoderm,Endothelial progenitor,32
7.5,8.0,Uncommitted,Splanchnic mesoderm,40
7.5,8.0,Mesoderm,Spinal cord (thoracic),2
7.5,8.0,Lateral plate mesoderm,Endothelial cell,57
7.5,8.0,Ectoderm,Spinal cord interneuron,38
7.5,8.0,Ectoderm,Otic placode,37
7.5,8.0,Ectoderm,Otic sensory neuron,9
7.5,8.0,Ectoderm,Epibranchial sensory neuron,6
7.5,8.0,Surface ectoderm,Olfactory sensory neuron,4
7.5,8.0,Surface ectoderm,Olfactory placode,47
7.5,8.0,Ectoderm,Olfactory sensory neuron,4
7.5,8.0,Surface ectoderm,Somatic mesoderm,3
7.5,8.0,Surface ectoderm,Endothelial cell,1
7.5,8.0,Surface ectoderm,Lens placode,15
7.5,8.0,Surface ectoderm,Epibranchial placode,67
7.5,8.0,Epibranchial placode,Epibranchial placode,22
7.5,8.0,Periocular mesoderm,Periocular mesoderm,41
7.5,8.0,Surface ectoderm,Amniotic ectoderm,15
7.5,8.0,Surface ectoderm,Epibranchial sensory neuron,20
7.5,8.0,Mesoderm,Spinal cord (cervical),3
7.5,8.0,Uncommitted,Trunk neural crest,16
7.5,8.0,Uncommitted,Intermediate mesoderm,41
7.5,8.0,Uncommitted,Trigeminal ganglion neuron,4
7.5,8.0,Autonomic progenitor,Autonomic progenitor,27
7.5,8.0,Uncommitted,Vagal neural crest,13
7.5,8.0,Uncommitted,Autonomic progenitor,13
7.5,8.0,Ectoderm,Spinal cord (thoracic),48
7.5,8.0,Trunk neural crest,Trunk neural crest,12
7.5,8.0,Neural crest,Trunk neural crest,7
7.5,8.0,Neural crest,Autonomic progenitor,40
7.5,8.0,Neural crest,Dorsal root ganglion progenitor,3
7.5,8.0,Dorsal root ganglion progenitor,Dorsal root ganglion progenitor,3
7.5,8.0,Trigeminal ganglion neuron,Trigeminal ganglion neuron,13
7.5,8.0,Hypaxial myogenic progenitor,Hypaxial myogenic progenitor,14
7.5,8.0,Neural ectoderm,Surface ectoderm,1
7.5,8.0,Neural crest,Trigeminal placode,7
7.5,8.0,Neural crest,Telencephalon,1
7.5,8.0,Ectoderm,Eye field,19
7.5,8.0,Lateral plate mesoderm,Forelimb field,210
7.5,8.0,Uncommitted,Spinal cord (thoracic),131
7.5,8.0,Mesothelium,Mesothelium,2
7.5,8.0,Uncommitted,Hypaxial myogenic progenitor,8
7.5,8.0,Uncommitted,Telencephalon,49
7.5,8.0,Ectoderm,Floor plate,7
7.5,8.0,Ectoderm,Pharyngeal endoderm,1
7.5,8.0,Ectoderm,Dorsal root ganglion progenitor,6
7.5,8.0,Ectoderm,Dorsal root ganglion neuron,8
7.5,8.0,Lateral plate mesoderm,Pharyngeal arch mesenchyme,1
7.5,8.0,Surface ectoderm,Sclerotome,1
7.5,8.0,Axial progenitor,Axial progenitor,5
7.5,8.0,Ectoderm,Epidermal progenitor,174
7.5,8.0,Neural ectoderm,Cranial neural crest,10
7.5,8.0,Neural ectoderm,Somatic motor neuron,45
7.5,8.0,Macrophage,Macrophage,166
7.5,8.0,Lateral plate mesoderm,Endocardial cell,55
7.5,8.0,Lateral plate mesoderm,Arterial endothelial cell,7
7.5,8.0,Uncommitted,Otic placode,11
7.5,8.0,Nascent somite,Nascent somite,22
7.5,8.0,Ectoderm,Paraxial mesoderm,7
7.5,8.0,Ectoderm,Intermediate mesoderm,2
7.5,8.0,Ectoderm,Somatic mesoderm,18
7.5,8.0,Ectoderm,Spinal cord (sacral),3
7.5,8.0,Ectoderm,Forelimb field,2
7.5,8.0,Ectoderm,Trigeminal ganglion neuron,17
7.5,8.0,Primordial germ cell,Primordial germ cell,4
7.5,8.0,Uncommitted,Spinal cord interneuron,29
7.5,8.0,Uncommitted,Hindbrain (r5-r8),65
7.5,8.0,Lateral plate mesoderm,Epicardium,54
7.5,8.0,Uncommitted,Trigeminal placode,22
7.5,8.0,Uncommitted,Hindbrain (r2-r4),76
7.5,8.0,Uncommitted,Cranial neural crest,25
7.5,8.0,Uncommitted,Eye field,11
7.5,8.0,Uncommitted,Diencephalon,10
7.5,8.0,Uncommitted,Hypothalamus,23
7.5,8.0,Uncommitted,Roof plate,18
7.5,8.0,Uncommitted,Somatic motor neuron,27
7.5,8.0,Spinal cord (sacral),Spinal cord (sacral),8
7.5,8.0,Lateral plate mesoderm,Roof plate,1
7.5,8.0,Ectoderm,Trigeminal sensory neuron,19
7.5,8.0,Mesoderm,Midbrain,1
7.5,8.0,Mesoderm,Hindlimb field,13
7.5,8.0,Mesoderm,Surface ectoderm,3
7.5,8.0,Uncommitted,Cranial motor neuron,10
7.5,8.0,Ectoderm,Nascent somite,5
7.5,8.0,Ectoderm,Cranial motor neuron,2
7.5,8.0,Paraxial mesoderm,Endocardial cell,4
7.5,8.0,Uncommitted,Notochord,10
7.5,8.0,Neural ectoderm,Olfactory placode,2
7.5,8.0,Surface ectoderm,Otic sensory neuron,19
7.5,8.0,Uncommitted,Pharyngeal mesoderm,7
7.5,8.0,Uncommitted,Midbrain,19
7.5,8.0,Mesoderm,Notochord,12
7.5,8.0,Mesoderm,Epidermal progenitor,8
7.5,8.0,Blood,Blood,9
7.5,8.0,Uncommitted,Pharyngeal endoderm,16
7.5,8.0,Mesoderm,Juxtacardiac field,18
7.5,8.0,Mesoderm,Foregut,2
7.5,8.0,Mesoderm,Midgut,1
7.5,8.0,Uncommitted,Amniotic ectoderm,24
7.5,8.0,Amniotic ectoderm,Amniotic ectoderm,130
7.5,8.0,Endoderm,Periocular mesoderm,1
7.5,8.0,Endothelial progenitor,Endothelial progenitor,13
7.5,8.0,Neural crest,Sacral neural crest,1
7.5,8.0,Mesoderm,Nascent somite,8
7.5,8.0,Sacral neural crest,Sacral neural crest,3
7.5,8.0,Hypothalamic neuron,Hypothalamic neuron,8
7.5,8.0,Mesoderm,Hepatoblast,1
7.5,8.0,Mesoderm,Roof plate,1
7.5,8.0,Dorsal root ganglion neuron,Dorsal root ganglion neuron,5
7.5,8.0,Uncommitted,Sacral neural crest,7
7.5,8.0,Ectoderm,Head paraxial mesoderm,5
7.5,8.0,Arterial endothelial cell,Arterial endothelial cell,40
7.5,8.0,Mesoderm,Extraembryonic mesoderm,65
7.5,8.0,Mesoderm,Amniotic ectoderm,4
7.5,8.0,Hematopoietic progenitor,Hematopoietic progenitor,8
7.5,8.0,Ectoderm,Amniotic ectoderm,41
7.5,8.0,Ectoderm,Epibranchial placode,25
7.5,8.0,Epibranchial sensory neuron,Epibranchial sensory neuron,8
7.5,8.0,Paraxial mesoderm,Presomitic mesoderm,6
7.5,8.0,Paraxial mesoderm,Spinal cord (sacral),1
7.5,8.0,Paraxial mesoderm,Myotome,20
7.5,8.0,Neural ectoderm,Dermomyotome,11
7.5,8.0,Lateral plate mesoderm,Mesothelium,4
7.5,8.0,Neural ectoderm,Frontonasal mesenchyme,12
7.5,8.0,Mesoderm,Axial progenitor,1
7.5,8.0,Mesoderm,Spinal cord (lumbar),3
7.5,8.0,Mesoderm,Mesothelium,4
7.5,8.0,Mesoderm,Myotome,7
7.5,8.0,Neural ectoderm,Pharyngeal mesoderm,1
7.5,8.0,Neural ectoderm,Juxtacardiac field,1
7.5,8.0,Neural ectoderm,Endocardial cell,1
7.5,8.0,Neural ectoderm,First heart field,2
7.5,8.0,Surface ectoderm,Trigeminal sensory neuron,32
7.5,8.0,Uncommitted,Dorsal root ganglion progenitor,5
7.5,8.0,Paraxial mesoderm,Arterial endothelial cell,2
7.5,8.0,Lateral plate mesoderm,Intermediate mesoderm,8
7.5,8.0,Ectoderm,Endothelial cell,2
7.5,8.0,Ectoderm,Second heart field,3
7.5,8.0,Hindlimb field,Hindlimb field,13
7.5,8.0,Paraxial mesoderm,Second heart field,6
7.5,8.0,Paraxial mesoderm,First heart field,3
7.5,8.0,Neural ectoderm,Second heart field,1
7.5,8.0,Neural ectoderm,Nascent somite,3
7.5,8.0,Neural ectoderm,Axial progenitor,1
7.5,8.0,Neural ectoderm,Spinal cord (sacral),4
7.5,8.0,Uncommitted,Hypothalamic neuron,1
7.5,8.0,Mesoderm,Periocular mesoderm,25
7.5,8.0,Endoderm,Notochord,1
7.5,8.0,Endoderm,Epidermal progenitor,2
7.5,8.0,Uncommitted,Hepatoblast,1
7.5,8.0,Uncommitted,Foregut,3
7.5,8.0,Neural ectoderm,Notochord,3
7.5,8.0,Neural crest,Hindbrain (r2-r4),2
7.5,8.0,Uncommitted,Spinal cord (sacral),25
7.5,8.0,Surface ectoderm,Hindbrain (r2-r4),1
7.5,8.0,Neural crest,Roof plate,5
7.5,8.0,Lens placode,Lens placode,13
7.5,8.0,Ectoderm,Hypaxial myogenic progenitor,1
7.5,8.0,Hemogenic endothelium,Hemogenic endothelium,3
7.5,8.0,Neural ectoderm,Pharyngeal arch mesenchyme,5
7.5,8.0,Neural ectoderm,Trigeminal ganglion neuron,1
7.5,8.0,Uncommitted,Epicardium,1
7.5,8.0,Uncommitted,Epibranchial sensory neuron,3
7.5,8.0,Neural ectoderm,Sclerotome,6
7.5,8.0,Ectoderm,Hindbrain (isthmic organizer),9
7.5,8.0,Mesoderm,Neural ectoderm,3
7.5,8.0,Lateral plate mesoderm,Midgut,1
7.5,8.0,Uncommitted,Forelimb field,36
7.5,8.0,Lateral plate mesoderm,Sclerotome,5
7.5,8.0,Lateral plate mesoderm,Endothelial progenitor,3
7.5,8.0,Uncommitted,Endoderm,5
7.5,8.0,Neural ectoderm,Autonomic progenitor,1
7.5,8.0,Neural crest,Diencephalon,1
7.5,8.0,Lateral plate mesoderm,Head paraxial mesoderm,2
7.5,8.0,Allantois,Allantois,1
7.5,8.0,Paraxial mesoderm,Frontonasal mesenchyme,1
7.5,8.0,Uncommitted,Hindlimb field,18
7.5,8.0,Uncommitted,Dorsal root ganglion neuron,6
7.5,8.0,Neural ectoderm,Dorsal root ganglion progenitor,1
7.5,8.0,Neural crest,Spinal cord (cervical),2
7.5,8.0,Surface ectoderm,Pharyngeal arch mesenchyme,3
7.5,8.0,Neural crest,Dorsal root ganglion neuron,5
7.5,8.0,Neural ectoderm,Head paraxial mesoderm,2
7.5,8.0,Paraxial mesoderm,Juxtacardiac field,2
7.5,8.0,Lateral plate mesoderm,Pharyngeal mesoderm,4
7.5,8.0,Surface ectoderm,Pharyngeal mesoderm,1
7.5,8.0,Neural ectoderm,Epicardium,1
7.5,8.0,Uncommitted,Midbrain neuron,1
7.5,8.0,Mesoderm,Macrophage,3
7.5,8.0,Ectoderm,Autonomic neuron,1
7.5,8.0,Neural ectoderm,Somatic mesoderm,1
7.5,8.0,Neural ectoderm,Trunk neural crest,2
7.5,8.0,Uncommitted,Trigeminal sensory neuron,4
7.5,8.0,Uncommitted,Lens placode,3
7.5,8.0,Ectoderm,Endocardial cell,2
7.5,8.0,Ectoderm,Lateral plate mesoderm,3
7.5,8.0,Mesoderm,Hindbrain (r5-r8),1
7.5,8.0,Lateral plate mesoderm,Epidermal progenitor,3
7.5,8.0,Uncommitted,Juxtacardiac field,1
7.5,8.0,Uncommitted,First heart field,3
7.5,8.0,Ectoderm,Hindlimb field,1
7.5,8.0,Neural ectoderm,Extraembryonic mesoderm,1
7.5,8.0,Uncommitted,Endothelial progenitor,4
7.5,8.0,Paraxial mesoderm,Amniotic ectoderm,1
7.5,8.0,Lateral plate mesoderm,Extraembryonic mesoderm,7
7.5,8.0,Mesoderm,Spinal cord interneuron,1
7.5,8.0,Ectoderm,Hemogenic endothelium,1
7.5,8.0,Surface ectoderm,Splanchnic mesoderm,1
7.5,8.0,Neural ectoderm,Vagal neural crest,3
7.5,8.0,Neural ectoderm,Trigeminal sensory neuron,1
8.0,8.5,Dermomyotome,Dermomyotome,1147
8.0,8.5,Sclerotome,Sclerotome,4659
8.0,8.5,Paraxial mesoderm,Sclerotome,3717
8.0,8.5,Paraxial mesoderm,Dermomyotome,2322
8.0,8.5,Paraxial mesoderm,Nascent somite,103
8.0,8.5,Paraxial mesoderm,Paraxial mesoderm,2410
8.0,8.5,Paraxial mesoderm,Hypaxial myogenic progenitor,306
8.0,8.5,Hypaxial myogenic progenitor,Hypaxial myogenic progenitor,131
8.0,8.5,Head paraxial mesoderm,Head paraxial mesoderm,4799
8.0,8.5,Myotome,Myotome,40
8.0,8.5,Endothelial progenitor,Endothelial progenitor,65
8.0,8.5,Paraxial mesoderm,Endothelial cell,117
8.0,8.5,Paraxial mesoderm,Head paraxial mesoderm,764
8.0,8.5,Paraxial mesoderm,Endothelial progenitor,41
8.0,8.5,Neural ectoderm,Neural ectoderm,6245
8.0,8.5,Spinal cord (lumbar),Spinal cord (lumbar),111
8.0,8.5,Neural ectoderm,Spinal cord (thoracic),941
8.0,8.5,Neural ectoderm,Spinal cord (lumbar),188
8.0,8.5,Neural ectoderm,Spinal cord (cervical),1858
8.0,8.5,Neural ectoderm,Somatic motor neuron,355
8.0,8.5,Neural ectoderm,Spinal cord interneuron,614
8.0,8.5,Neural ectoderm,Hindbrain (r5-r8),1541
8.0,8.5,Spinal cord (cervical),Spinal cord (cervical),899
8.0,8.5,Nascent somite,Nascent somite,99
8.0,8.5,Paraxial mesoderm,Presomitic mesoderm,59
8.0,8.5,Spinal cord (thoracic),Spinal cord (thoracic),466
8.0,8.5,Pharyngeal mesoderm,Pharyngeal mesoderm,808
8.0,8.5,Second heart field,Second heart field,746
8.0,8.5,First heart field,First heart field,379
8.0,8.5,Mesoderm,Head paraxial mesoderm,172
8.0,8.5,Mesoderm,Endothelial progenitor,109
8.0,8.5,Mesoderm,Endothelial cell,610
8.0,8.5,Endothelial cell,Endothelial cell,1169
8.0,8.5,Mesoderm,Pharyngeal mesoderm,355
8.0,8.5,Lateral plate mesoderm,Lateral plate mesoderm,1647
8.0,8.5,Lateral plate mesoderm,First heart field,50
8.0,8.5,Juxtacardiac field,Juxtacardiac field,151
8.0,8.5,Somatic mesoderm,Somatic mesoderm,2577
8.0,8.5,Mesoderm,Mesoderm,1292
8.0,8.5,Mesoderm,Sclerotome,721
8.0,8.5,Mesoderm,Dermomyotome,637
8.0,8.5,Hindbrain (r5-r8),Hindbrain (r5-r8),707
8.0,8.5,Neural ectoderm,Hindbrain (r1),994
8.0,8.5,Neural ectoderm,Roof plate,200
8.0,8.5,Roof plate,Roof plate,167
8.0,8.5,Pharyngeal arch mesenchyme,Pharyngeal arch mesenchyme,3353
8.0,8.5,Ectoderm,Ectoderm,711
8.0,8.5,Hindbrain (r1),Hindbrain (r1),618
8.0,8.5,Cranial neural crest,Cranial neural crest,400
8.0,8.5,Ectoderm,Spinal cord (lumbar),111
8.0,8.5,Ectoderm,Pharyngeal arch mesenchyme,833
8.0,8.5,Ectoderm,Spinal cord (cervical),531
8.0,8.5,Ectoderm,Hindbrain (r5-r8),227
8.0,8.5,Ectoderm,Neural ectoderm,603
8.0,8.5,Ectoderm,Neural crest,394
8.0,8.5,Ectoderm,Roof plate,231
8.0,8.5,Ectoderm,Cranial neural crest,303
8.0,8.5,Hindbrain (r2-r4),Hindbrain (r2-r4),1155
8.0,8.5,Neural ectoderm,Cranial neural crest,56
8.0,8.5,Midbrain neuron,Midbrain neuron,99
8.0,8.5,Midbrain,Midbrain,772
8.0,8.5,Neural ectoderm,Midbrain,1282
8.0,8.5,Diencephalon,Diencephalon,499
8.0,8.5,Neural crest,Neural crest,574
8.0,8.5,Frontonasal mesenchyme,Frontonasal mesenchyme,2795
8.0,8.5,Paraxial mesoderm,Intermediate mesoderm,53
8.0,8.5,Forelimb field,Forelimb field,1061
8.0,8.5,Neural ectoderm,Presomitic mesoderm,37
8.0,8.5,Neural ectoderm,Spinal cord (sacral),58
8.0,8.5,Neural ectoderm,Floor plate,1048
8.0,8.5,Neural ectoderm,Hindbrain (r2-r4),1320
8.0,8.5,Neural ectoderm,Hindbrain (isthmic organizer),244
8.0,8.5,Neural ectoderm,Midbrain neuron,301
8.0,8.5,Neural ectoderm,Telencephalon,1325
8.0,8.5,Neural ectoderm,Eye field,525
8.0,8.5,Neural ectoderm,Frontonasal mesenchyme,36
8.0,8.5,Presomitic mesoderm,Presomitic mesoderm,129
8.0,8.5,Uncommitted,Axial progenitor,100
8.0,8.5,Uncommitted,Uncommitted,470
8.0,8.5,Hindgut,Hindgut,492
8.0,8.5,Midgut,Midgut,336
8.0,8.5,Foregut,Foregut,389
8.0,8.5,Mesoderm,Presomitic mesoderm,58
8.0,8.5,Mesoderm,Somatic mesoderm,1532
8.0,8.5,Uncommitted,Somatic mesoderm,265
8.0,8.5,Uncommitted,Hindgut,21
8.0,8.5,Axial progenitor,Axial progenitor,23
8.0,8.5,Hepatoblast,Hepatoblast,249
8.0,8.5,Paraxial mesoderm,Cranial motor neuron,4
8.0,8.5,Floor plate,Floor plate,788
8.0,8.5,Paraxial mesoderm,Floor plate,5
8.0,8.5,Neural ectoderm,Cranial motor neuron,294
8.0,8.5,Cranial motor neuron,Cranial motor neuron,99
8.0,8.5,Paraxial mesoderm,Periocular mesoderm,97
8.0,8.5,Periocular mesoderm,Periocular mesoderm,171
8.0,8.5,Pharyngeal endoderm,Pharyngeal endoderm,800
8.0,8.5,Endoderm,Endoderm,81
8.0,8.5,Endoderm,Pharyngeal endoderm,126
